1-500kV罗平Ⅰ线电压Ua_1,2-500kV罗平Ⅰ线电压Ub_2,3-500kV罗平Ⅰ线电压Uc_3,4-500kV罗平Ⅰ线电压3Uo_4,9-500kV罗平Ⅰ线电流Ia_9,10-500kV罗平Ⅰ线电流Ib_10,11-500kV罗平Ⅰ线电流Ic_11,12-500kV罗平Ⅰ线电流3Io_12
70.70204162597656,9.634124755859375,-80.7091064453125,-0.7769455313682556,0.19337311387062073,0.11049892008304596,-0.3004189431667328,-0.0034530912525951862
67.37671661376953,14.917354583740234,-82.66700744628906,-0.8391011953353882,0.17956075072288513,0.12776437401771545,-0.3038720488548279,-0.0034530912525951862
63.771690368652344,20.169506072998047,-84.37628936767578,-0.9323346614837646,0.15884220600128174,0.14502982795238495,-0.3073251247406006,-0.0069061825051903725
59.824806213378906,25.42165756225586,-85.65047454833984,-0.9634124636650085,0.14157673716545105,0.16574838757514954,-0.3038720488548279,-0.0034530912525951862
55.629302978515625,30.54949951171875,-86.6138916015625,-1.0255681276321411,0.12085819244384766,0.17956075072288513,-0.3004189431667328,-0.0034530912525951862
51.123016357421875,35.61518478393555,-87.2043685913086,-1.0566459894180298,0.10013964772224426,0.19682620465755463,-0.3004189431667328,-0.0069061825051903725
46.430267333984375,40.61871337890625,-87.42191314697266,-0.9944903254508972,0.08287419378757477,0.20718547701835632,-0.3004189431667328,-0.0034530912525951862
41.551048278808594,45.466854095458984,-87.35975646972656,-1.0255681276321411,0.06215564161539078,0.22099784016609192,-0.2969658374786377,-0.0069061825051903725
36.516441345214844,50.159603118896484,-86.98682403564453,-0.9944903254508972,0.04489018768072128,0.2382632941007614,-0.2900596559047699,-0.0034530912525951862
31.35752296447754,54.665889739990234,-86.27203369140625,-0.9012568593025208,0.02417163923382759,0.2520756721496582,-0.2831534743309021,-0.0034530912525951862
26.105371475219727,58.954627990722656,-85.27754211425781,-0.9012568593025208,0.0069061825051903725,0.2624349296092987,-0.2762472927570343,-0.0034530912525951862
20.822141647338867,63.05690002441406,-84.00335693359375,-0.7769455313682556,-0.010359274223446846,0.2727942168712616,-0.2693411111831665,-0.0069061825051903725
15.507833480834961,66.81731414794922,-82.3873062133789,-0.6837120652198792,-0.03107782080769539,0.2797003984451294,-0.258981853723526,-0.0069061825051903725
10.131369590759277,70.36019134521484,-80.46047973632812,-0.5283229947090149,-0.04834327846765518,0.2900596559047699,-0.2486225664615631,-0.0069061825051903725
4.785984516143799,73.62335968017578,-78.19180297851562,-0.3418560326099396,-0.06560873240232468,0.2969658374786377,-0.23481020331382751,-0.0034530912525951862
-0.5904785990715027,76.57575225830078,-75.64341735839844,-0.18646693229675293,-0.08287419378757477,0.3038720488548279,-0.22445093095302582,-0.0069061825051903725
-5.904786109924316,79.21736907958984,-72.78425598144531,-0.031077822670340538,-0.10013964772224426,0.3038720488548279,-0.21063856780529022,-0.0069061825051903725
-10.877237319946289,78.7511978149414,-69.61431884765625,-3.853649854660034,-0.14848291873931885,0.43163642287254333,-0.21409165859222412,-0.08287419378757477
-16.782024383544922,75.8609619140625,-67.22132873535156,-15.35244369506836,-0.18992002308368683,0.656087338924408,-0.20027929544448853,-0.2831534743309021
-23.463756561279297,73.4990463256836,-65.10803985595703,-27.75249481201172,-0.20718547701835632,0.8563666343688965,-0.16229529678821564,-0.4903389513492584
-30.14548683166504,71.66545867919922,-62.59073257446289,-38.2257194519043,-0.22099784016609192,1.0152088403701782,-0.12431128323078156,-0.6837120652198792
-36.392127990722656,68.8373794555664,-59.545108795166016,-48.512481689453125,-0.2382632941007614,1.2085819244384766,-0.08978037536144257,-0.8943506479263306
-42.60769271850586,66.13360595703125,-56.28193664550781,-58.1466064453125,-0.2486225664615631,1.3915958404541016,-0.05179636925458908,-1.0980830192565918
-48.667869567871094,65.48097229003906,-52.55259704589844,-63.274444580078125,-0.2866065800189972,1.5677034854888916,-0.041437096893787384,-1.253472089767456
-53.39169692993164,65.51204681396484,-47.58014678955078,-62.59073257446289,-0.3142313063144684,1.7369049787521362,-0.020718548446893692,-1.4123142957687378
-56.81025695800781,64.95265197753906,-41.33350372314453,-58.51953887939453,-0.3211374878883362,1.8957470655441284,0.02417163923382759,-1.5987812280654907
-60.38420867919922,65.07695770263672,-35.055782318115234,-53.453853607177734,-0.33840295672416687,2.058042526245117,0.05524946004152298,-1.7748888731002808
-63.95815658569336,66.07144927978516,-28.809141159057617,-47.207210540771484,-0.35912150144577026,2.2168846130371094,0.08287419378757477,-1.93718421459198
-66.78623962402344,66.4133071899414,-22.096330642700195,-39.62422180175781,-0.37638694047927856,2.3619143962860107,0.10013964772224426,-2.0891201496124268
-68.93061065673828,65.7295913696289,-14.979510307312012,-31.91692352294922,-0.40746477246284485,2.513850450515747,0.10359273850917816,-2.2099783420562744
-71.38575744628906,64.70402526855469,-8.359933853149414,-26.353992462158203,-0.43854260444641113,2.6588802337646484,0.11740510165691376,-2.341195821762085
-74.15167999267578,63.119056701660156,-2.4551479816436768,-23.619144439697266,-0.44544878602027893,2.790097713470459,0.15193602442741394,-2.4896788597106934
-76.4825210571289,60.38420867919922,3.076704502105713,-22.87327766418457,-0.45235496759414673,2.904049873352051,0.17610765993595123,-2.631255626678467
-78.7511978149414,56.71702575683594,8.204545021057129,-24.271778106689453,-0.45580804347991943,3.0180017948150635,0.19682620465755463,-2.7521138191223145
-81.20635223388672,53.298465728759766,12.897295951843262,-26.447227478027344,-0.4661673307418823,3.1285006999969482,0.21754474937915802,-2.869518756866455
-83.50611114501953,49.56912612915039,17.310346603393555,-29.368541717529297,-0.4799796938896179,3.22864031791687,0.22790402173995972,-2.969658613204956
-85.24646759033203,45.24930953979492,21.940942764282227,-31.699378967285156,-0.4937920570373535,3.3046083450317383,0.2486225664615631,-3.045626640319824
-86.64496612548828,41.45781326293945,26.78908348083496,-32.352012634277344,-0.4972451329231262,3.3771233558654785,0.2762472927570343,-3.138859987258911
-87.85700225830078,38.56757736206055,31.730457305908203,-30.829198837280273,-0.4903389513492584,3.442732095718384,0.3038720488548279,-3.242452621459961
-88.354248046875,36.019195556640625,37.07583999633789,-26.69584846496582,-0.4765265882015228,3.494528293609619,0.3245905935764313,-3.314967632293701
-88.01239013671875,33.09788131713867,42.85631561279297,-20.85321807861328,-0.4730735123157501,3.525606155395508,0.3418560326099396,-3.3633108139038086
-87.26652526855469,29.679319381713867,48.543556213378906,-15.445677757263184,-0.4730735123157501,3.5532310009002686,0.35221531987190247,-3.40474796295166
-86.30310821533203,25.794591903686523,53.795711517333984,-11.250171661376953,-0.4730735123157501,3.5774025917053223,0.36257457733154297,-3.432372808456421
-84.96676635742188,21.723398208618164,58.64384841918945,-7.458677291870117,-0.4661673307418823,3.5774025917053223,0.37984004616737366,-3.4530913829803467
-83.16425323486328,17.248191833496094,63.18121337890625,-4.257661819458008,-0.45235496759414673,3.5601370334625244,0.39365240931510925,-3.4703567028045654
-81.20635223388672,12.337895393371582,67.22132873535156,-2.4862258434295654,-0.44199568033218384,3.5428717136383057,0.40055859088897705,-3.4669036865234375
-79.24844360351562,7.458677291870117,70.60881042480469,-1.8025137186050415,-0.43163642287254333,3.504887580871582,0.41091787815093994,-3.4461851119995117
-77.19731140136719,2.9213151931762695,73.62335968017578,-0.8701789975166321,-0.42818331718444824,3.4634506702423096,0.41437095403671265,-3.411654233932495
-74.92862701416016,-1.2431129217147827,76.32713317871094,0.2797003984451294,-0.41437095403671265,3.411654233932495,0.41437095403671265,-3.3702170848846436
-72.75318145751953,-4.8170623779296875,78.59580993652344,1.9579027891159058,-0.39710548520088196,3.352951765060425,0.42127713561058044,-3.328779935836792
-70.29803466796875,-7.955922603607178,80.74018096923828,4.630595684051514,-0.37293386459350586,3.2735304832458496,0.42127713561058044,-3.2735304832458496
-67.40779876708984,-10.970471382141113,82.977783203125,8.328856468200684,-0.3487622141838074,3.1872031688690186,0.42127713561058044,-3.2148280143737793
-63.89600372314453,-14.109331130981445,85.05999755859375,12.71082878112793,-0.328043669462204,3.0939698219299316,0.42127713561058044,-3.142313003540039
-59.85588455200195,-17.43465805053711,86.98682403564453,17.465736389160156,-0.3107782304286957,2.9938302040100098,0.41437095403671265,-3.05253267288208
-55.31852340698242,-20.977529525756836,88.57179260253906,22.034175872802734,-0.293512761592865,2.883331298828125,0.40401169657707214,-2.9489400386810303
-50.31499481201172,-24.737945556640625,89.6284408569336,26.043214797973633,-0.2727942168712616,2.7590198516845703,0.39365240931510925,-2.8384411334991455
-45.00068664550781,-28.96453094482422,90.12568664550781,28.840219497680664,-0.2382632941007614,2.631255626678467,0.38329312205314636,-2.721035957336426
-39.53099060058594,-33.4708137512207,90.00137329101562,30.269798278808594,-0.21409165859222412,2.4862258434295654,0.36948075890541077,-2.59672474861145
-34.030216217041016,-38.13248825073242,89.31765747070312,30.456266403198242,-0.18992002308368683,2.337742805480957,0.35912150144577026,-2.4620540142059326
-28.591596603393555,-42.638771057128906,88.26101684570312,30.083332061767578,-0.16229529678821564,2.178900718688965,0.35221531987190247,-2.3135712146759033
-23.339445114135742,-46.709964752197266,86.76927947998047,29.58608627319336,-0.14157673716545105,2.0166053771972656,0.3314967751502991,-2.161635160446167
-18.273759841918945,-50.06637191772461,85.15322875976562,29.58608627319336,-0.11049892008304596,1.8439507484436035,0.3176844120025635,-1.9958868026733398
-13.332386016845703,-52.92552947998047,83.50611114501953,30.518421173095703,-0.08287419378757477,1.664389967918396,0.3004189431667328,-1.8301384449005127
-8.297778129577637,-54.97666549682617,81.8279037475586,32.78710174560547,-0.05179636925458908,1.477923035621643,0.2831534743309021,-1.6574838161468506
-3.2010157108306885,-56.46840286254883,80.025390625,35.925960540771484,-0.02417163923382759,1.2949092388153076,0.2693411111831665,-1.477923035621643
2.0511362552642822,-57.7736701965332,78.16072082519531,39.686378479003906,0.0,1.1049891710281372,0.2417163848876953,-1.2914561033248901
7.582988739013672,-59.110015869140625,76.07850646972656,43.41571807861328,0.03107782080769539,0.9116160869598389,0.22099784016609192,-1.1049891710281372
13.208074569702148,-60.63283157348633,73.56120300292969,46.36811065673828,0.05524946004152298,0.7182430028915405,0.18992002308368683,-0.9150692224502563
18.833160400390625,-62.248878479003906,70.5777359008789,48.20170211791992,0.08978037536144257,0.5248698592185974,0.16574838757514954,-0.7251491546630859
24.55147933959961,-63.95815658569336,67.0659408569336,49.00972366333008,0.11395201086997986,0.3314967751502991,0.14502982795238495,-0.5317760705947876
30.207643508911133,-65.63636016845703,62.93259048461914,48.761104583740234,0.14157673716545105,0.13812364637851715,0.12085819244384766,-0.3418560326099396
35.521949768066406,-66.81731414794922,58.17768478393555,47.7666130065918,0.16229529678821564,-0.05179636925458908,0.09668655693531036,-0.15193602442741394
40.49440383911133,-67.43887329101562,53.11199951171875,46.27487564086914,0.18992002308368683,-0.23481020331382751,0.06560873240232468,0.037984006106853485
45.24930953979492,-67.90504455566406,47.85984420776367,44.65882873535156,0.21754474937915802,-0.42127713561058044,0.037984006106853485,0.22099784016609192
49.69343566894531,-67.96719360351562,42.60769271850586,43.10493850708008,0.2451694756746292,-0.6008378863334656,0.013812365010380745,0.40055859088897705
53.85786437988281,-67.5942611694336,37.35554122924805,41.73751449584961,0.2693411111831665,-0.7734924554824829,-0.0069061825051903725,0.5697600841522217
57.866905212402344,-67.0037841796875,32.196624755859375,40.77410125732422,0.293512761592865,-0.9426939487457275,-0.02762473002076149,0.7389615178108215
61.84486770629883,-66.22683715820312,27.162015914916992,40.37009048461914,0.3142313063144684,-1.1084423065185547,-0.05870255082845688,0.9116160869598389
65.69851684570312,-65.17019653320312,22.22064208984375,40.15254592895508,0.3349498510360718,-1.263831377029419,-0.08978037536144257,1.073911428451538
69.39677429199219,-63.989234924316406,17.061723709106445,39.74853515625,0.35566839575767517,-1.4157674312591553,-0.11740510165691376,1.2362066507339478
73.03288269042969,-62.777198791503906,11.996039390563965,39.25128936767578,0.37293386459350586,-1.5677034854888916,-0.14157673716545105,1.388142704963684
76.51359558105469,-61.378700256347656,6.774965286254883,38.62973403930664,0.38329312205314636,-1.7058271169662476,-0.15884220600128174,1.5400787591934204
79.68353271484375,-59.51403045654297,1.3052685260772705,37.759552001953125,0.39710548520088196,-1.837044596672058,-0.18301384150981903,1.6747492551803589
82.35623168945312,-57.15211486816406,-4.381972789764404,36.640750885009766,0.41091787815093994,-1.9613558053970337,-0.20718547701835632,1.8059667348861694
84.7181396484375,-54.47942352294922,-9.944903373718262,35.521949768066406,0.41437095403671265,-2.071854829788208,-0.23481020331382751,1.9337310791015625
86.6138916015625,-51.52703094482422,-15.569989204406738,34.185604095458984,0.42818331718444824,-2.175447463989258,-0.258981853723526,2.05458927154541
87.85700225830078,-48.170623779296875,-21.132919311523438,32.41416931152344,0.43163642287254333,-2.265227794647217,-0.2831534743309021,2.158182144165039
88.50963592529297,-44.31697463989258,-26.602615356445312,30.487342834472656,0.43163642287254333,-2.34810209274292,-0.2969658374786377,2.251415491104126
88.66502380371094,-40.40116882324219,-31.792612075805664,28.52943992614746,0.43854260444641113,-2.417163848876953,-0.3176844120025635,2.334289789199829
88.47856140136719,-36.45428466796875,-36.796142578125,26.260759353637695,0.43854260444641113,-2.4758665561676025,-0.3349498510360718,2.4102578163146973
87.825927734375,-32.47632598876953,-41.768592834472656,23.370521545410156,0.43854260444641113,-2.52420973777771,-0.35566839575767517,2.4724133014678955
86.95574951171875,-28.71590805053711,-46.585655212402344,20.014118194580078,0.43508949875831604,-2.5621936321258545,-0.37293386459350586,2.527662754058838
86.0234146118164,-25.079801559448242,-51.24732971191406,16.62663459777832,0.42818331718444824,-2.5898184776306152,-0.37984004616737366,2.5656468868255615
85.05999755859375,-21.474775314331055,-55.84684753417969,13.052685737609863,0.42127713561058044,-2.600177764892578,-0.38674622774124146,2.5898184776306152
83.84796142578125,-17.68328094482422,-60.38420867919922,9.634124755859375,0.41782405972480774,-2.600177764892578,-0.40055859088897705,2.603630781173706
82.449462890625,-13.829630851745605,-64.6418685913086,6.557420253753662,0.41091787815093994,-2.5898184776306152,-0.40746477246284485,2.610537052154541
80.92665100097656,-9.820591926574707,-68.6819839477539,3.7604165077209473,0.40401169657707214,-2.5656468868255615,-0.41782405972480774,2.600177764892578
79.06198120117188,-5.687241554260254,-72.4424057006836,1.212035059928894,0.39019930362701416,-2.531116008758545,-0.42127713561058044,2.5794591903686523
76.66898345947266,-1.2741906642913818,-75.7988052368164,-1.1498794555664062,0.37638694047927856,-2.4862258434295654,-0.42473024129867554,2.5449283123016357
73.90306091308594,3.138859987258911,-78.68904876708984,-3.3874826431274414,0.35912150144577026,-2.430976390838623,-0.42127713561058044,2.5000381469726562
