1-220kVⅠ母电压Ua_1,2-220kVⅠ母电压Ub_2,3-220kVⅠ母电压Uc_3,4-220kVⅠ母电压3Uo_4,5-220kV厂狮线271电流Ia_5,6-220kV厂狮线271电流Ib_6,7-220kV厂狮线271电流Ic_7,8-220kV厂狮线271电流3Io_8
83.64653778076172,-34.215763092041016,-49.04182052612305,0.5068399906158447,0.599261462688446,-0.45829740166664124,-0.14070048928260803,0.0
82.9478988647461,-29.24640464782715,-53.50880813598633,0.25341999530792236,0.5640107989311218,-0.42304375767707825,-0.14070048928260803,0.0
82.12223052978516,-24.308700561523438,-57.65898895263672,0.12670999765396118,0.599261462688446,-0.38779011368751526,-0.21105073392391205,0.0
81.04251098632812,-19.43429946899414,-61.365638732910156,0.22174249589443207,0.634512186050415,-0.35253646969795227,-0.24622584879398346,0.03523796796798706
79.54995727539062,-14.623202323913574,-64.75547790527344,0.25341999530792236,0.634512186050415,-0.2820291519165039,-0.3165760934352875,0.0
78.05740356445312,-9.685498237609863,-68.177001953125,0.28509750962257385,0.634512186050415,-0.2820291519165039,-0.3165760934352875,0.0
76.0885009765625,-4.526229381561279,-71.25003814697266,0.4751625061035156,0.599261462688446,-0.2467755228281021,-0.3165760934352875,0.0
73.7067642211914,0.6963430047035217,-73.97457885742188,0.6335499882698059,0.634512186050415,-0.17626823484897614,-0.3517512083053589,0.0
70.91219329833984,6.108827114105225,-76.66744995117188,0.5385174751281738,0.5640107989311218,-0.14101457595825195,-0.4221014678478241,0.03523796796798706
67.64128112792969,11.552963256835938,-79.01182556152344,0.28509750962257385,0.5640107989311218,-0.14101457595825195,-0.4221014678478241,0.0
63.89401626586914,16.775535583496094,-80.69090270996094,-0.12670999765396118,0.5640107989311218,-0.10576093941926956,-0.4924516975879669,0.0
60.01972579956055,21.87150001525879,-82.1482162475586,-0.5385174751281738,0.5640107989311218,-0.07050728797912598,-0.4924516975879669,0.0
55.85962677001953,26.872509002685547,-83.16200256347656,-0.8552924990653992,0.5640107989311218,0.0,-0.5628019571304321,0.0
51.44548034667969,31.651954650878906,-83.5738525390625,-0.9503250122070312,0.4935094714164734,0.07050728797912598,-0.5628019571304321,0.03523796796798706
47.03133010864258,36.33644485473633,-83.82730102539062,-0.8869699835777283,0.4935094714164734,0.07050728797912598,-0.5628019571304321,0.0
42.49015426635742,41.08423614501953,-83.89066314697266,-0.6335499882698059,0.4582587778568268,0.10576093941926956,-0.5979771018028259,0.0
37.75844192504883,45.64211654663086,-83.5738525390625,-0.34845250844955444,0.42300811409950256,0.14101457595825195,-0.5979771018028259,0.0
32.994972229003906,50.19999694824219,-83.2253646850586,-0.12670999765396118,0.35250675678253174,0.21152187883853912,-0.5979771018028259,0.0
28.072717666625977,54.726226806640625,-82.75015258789062,0.031677499413490295,0.35250675678253174,0.2820291519165039,-0.633152186870575,0.0
22.896413803100586,59.06254577636719,-81.79972839355469,0.25341999530792236,0.35250675678253174,0.2820291519165039,-0.633152186870575,0.0
17.59308433532715,62.987388610839844,-80.40577697753906,0.28509750962257385,0.2820053994655609,0.3172827959060669,-0.633152186870575,0.0
12.38502311706543,66.65901184082031,-78.9484634399414,0.15838749706745148,0.2820053994655609,0.35253646969795227,-0.633152186870575,0.0
6.922910213470459,70.07742309570312,-77.04761505126953,-0.031677499413490295,0.21150405704975128,0.42304375767707825,-0.633152186870575,0.0
1.5878233909606934,73.0527114868164,-74.7666015625,-0.19006499648094177,0.17625337839126587,0.42304375767707825,-0.633152186870575,0.0
-3.4296987056732178,75.55321502685547,-72.2004623413086,-0.22174249589443207,0.17625337839126587,0.45829740166664124,-0.6683273315429688,-0.03523796796798706
-8.542490005493164,77.76885223388672,-69.254150390625,0.0,0.14100269973278046,0.45829740166664124,-0.633152186870575,0.0
-13.464742660522461,79.60466003417969,-65.92766571044922,0.31677499413490295,0.10575202852487564,0.5288046598434448,-0.633152186870575,0.0
-18.35523796081543,81.06065368652344,-62.347740173339844,0.665227472782135,0.07050134986639023,0.5288046598434448,-0.5979771018028259,0.0
-23.24573516845703,82.29508209228516,-58.546051025390625,0.8869699835777283,0.0,0.5640583038330078,-0.5979771018028259,0.0
-28.104475021362305,83.18133544921875,-54.49091339111328,1.0453574657440186,-0.035250674933195114,0.5993119478225708,-0.5628019571304321,0.0
-33.0584831237793,83.84602355957031,-50.18232727050781,1.0136799812316895,-0.07050134986639023,0.5640583038330078,-0.5276268124580383,-0.03523796796798706
-38.13951873779297,84.35245513916016,-45.651981353759766,0.8552924990653992,-0.07050134986639023,0.5993119478225708,-0.5276268124580383,-0.03523796796798706
-43.157039642333984,84.47906494140625,-40.963226318359375,0.5385174751281738,-0.14100269973278046,0.5640583038330078,-0.4924516975879669,0.0
-47.98402404785156,84.16254425048828,-36.084388732910156,0.15838749706745148,-0.17625337839126587,0.6345655918121338,-0.4572765827178955,0.0
-52.652225494384766,83.71942138671875,-31.110509872436523,-0.12670999765396118,-0.21150405704975128,0.6345655918121338,-0.4221014678478241,0.0
-57.03461837768555,82.89646911621094,-26.07326889038086,-0.38012999296188354,-0.2467547357082367,0.6345655918121338,-0.3869263529777527,0.0
-60.97241973876953,81.69369506835938,-20.94098472595215,-0.41180750727653503,-0.2820053994655609,0.6345655918121338,-0.3517512083053589,0.0
-64.40211486816406,80.0794448852539,-15.777019500732422,-0.25341999530792236,-0.3172560930252075,0.5993119478225708,-0.28140097856521606,-0.03523796796798706
-67.54600524902344,78.14867401123047,-10.581375122070312,0.0,-0.35250675678253174,0.6698192358016968,-0.28140097856521606,-0.03523796796798706
-70.5946273803711,75.96469116210938,-5.385729789733887,0.031677499413490295,-0.35250675678253174,0.6345655918121338,-0.28140097856521606,-0.03523796796798706
-73.38919830322266,73.68574523925781,-0.28512686491012573,0.0,-0.42300811409950256,0.6345655918121338,-0.24622584879398346,0.0
-76.0567398071289,71.18524169921875,4.752114295959473,-0.12670999765396118,-0.42300811409950256,0.5993119478225708,-0.21105073392391205,0.0
-78.47023010253906,68.3365707397461,9.947759628295898,-0.38012999296188354,-0.4582587778568268,0.5993119478225708,-0.14070048928260803,0.0
-80.69318389892578,65.36128234863281,14.985000610351562,-0.6018725037574768,-0.4935094714164734,0.5993119478225708,-0.10552536696195602,0.0
-82.50330352783203,62.10113525390625,19.86383819580078,-0.8552924990653992,-0.5640107989311218,0.5993119478225708,-0.07035024464130402,0.0
-83.64653778076172,58.176292419433594,24.74267578125,-1.2037450075149536,-0.5640107989311218,0.5640583038330078,-0.03517512232065201,0.0
-84.34518432617188,53.87162399291992,29.716556549072266,-1.298777461051941,-0.5640107989311218,0.5640583038330078,0.0,0.0
-84.7897720336914,49.40869903564453,34.658756256103516,-1.2037450075149536,-0.599261462688446,0.5288046598434448,0.07035024464130402,0.0
-84.59923553466797,44.28108215332031,39.632633209228516,-0.9820024967193604,-0.599261462688446,0.4935510456562042,0.07035024464130402,0.0
-84.09112548828125,39.058509826660156,44.54315185546875,-0.7602599859237671,-0.5640107989311218,0.45829740166664124,0.10552536696195602,0.0
-83.64653778076172,34.05750274658203,49.29526901245117,-0.38012999296188354,-0.599261462688446,0.42304375767707825,0.17587560415267944,0.0
-82.9161376953125,29.056493759155273,53.69889450073242,-0.19006499648094177,-0.634512186050415,0.38779011368751526,0.21105073392391205,0.03523796796798706
-81.96344757080078,23.89722442626953,57.88075256347656,-0.15838749706745148,-0.634512186050415,0.38779011368751526,0.24622584879398346,0.0
-80.91548156738281,19.149431228637695,61.619083404541016,-0.12670999765396118,-0.6697628498077393,0.35253646969795227,0.28140097856521606,0.0
-79.48644256591797,14.338335037231445,64.94556427001953,-0.22174249589443207,-0.634512186050415,0.3172827959060669,0.3165760934352875,0.0
-77.8351058959961,9.274022102355957,68.30372619628906,-0.38012999296188354,-0.634512186050415,0.2467755228281021,0.3517512083053589,0.0
-75.96147155761719,4.241361618041992,71.44011688232422,-0.38012999296188354,-0.634512186050415,0.2467755228281021,0.3517512083053589,0.0
-73.5797348022461,-0.917906641960144,74.13298797607422,-0.5385174751281738,-0.599261462688446,0.21152187883853912,0.4221014678478241,0.0
-70.75341033935547,-6.425346851348877,76.76248931884766,-0.5701950192451477,-0.599261462688446,0.17626823484897614,0.4572765827178955,0.0
-67.48249816894531,-11.80617904663086,79.10686492919922,-0.19006499648094177,-0.5640107989311218,0.10576093941926956,0.4924516975879669,0.0
-63.798744201660156,-16.933795928955078,80.75426483154297,0.15838749706745148,-0.5640107989311218,0.07050728797912598,0.5276268124580383,0.0
-59.829185485839844,-22.188018798828125,82.2432632446289,0.44348499178886414,-0.5640107989311218,0.0,0.5276268124580383,0.0
-55.669090270996094,-27.12572479248047,83.2253646850586,0.8236150145530701,-0.5287601351737976,-0.03525364398956299,0.5276268124580383,0.0
-51.28669738769531,-31.84186553955078,83.63721466064453,0.9820024967193604,-0.5287601351737976,-0.07050728797912598,0.5628019571304321,0.03523796796798706
-46.840789794921875,-36.65296173095703,83.95402526855469,0.8236150145530701,-0.4935094714164734,-0.10576093941926956,0.5979771018028259,0.0
-42.299617767333984,-41.4007568359375,84.04906463623047,0.6018725037574768,-0.4935094714164734,-0.14101457595825195,0.5979771018028259,0.03523796796798706
-37.567901611328125,-45.86368179321289,83.63721466064453,0.38012999296188354,-0.42300811409950256,-0.17626823484897614,0.633152186870575,0.03523796796798706
-32.74092102050781,-50.484867095947266,83.28872680664062,0.12670999765396118,-0.42300811409950256,-0.21152187883853912,0.633152186870575,0.0
-27.913936614990234,-55.0110969543457,82.87687683105469,-0.031677499413490295,-0.38775742053985596,-0.2820291519165039,0.633152186870575,0.03523796796798706
-22.705875396728516,-59.157501220703125,81.7046890258789,-0.15838749706745148,-0.3172560930252075,-0.2820291519165039,0.633152186870575,0.03523796796798706
-17.434301376342773,-63.17729949951172,80.43745422363281,-0.22174249589443207,-0.3172560930252075,-0.3172827959060669,0.633152186870575,0.0
-12.194483757019043,-66.84892272949219,79.01182556152344,-0.09503249824047089,-0.2820053994655609,-0.3172827959060669,0.6683273315429688,0.0
-6.764127731323242,-70.17237854003906,76.9842529296875,0.09503249824047089,-0.2467547357082367,-0.42304375767707825,0.6683273315429688,0.03523796796798706
-1.4290410280227661,-73.21096801757812,74.73491668701172,0.25341999530792236,-0.21150405704975128,-0.42304375767707825,0.633152186870575,0.03523796796798706
3.651993989944458,-75.80642700195312,72.29550170898438,0.25341999530792236,-0.14100269973278046,-0.45829740166664124,0.6683273315429688,0.0
8.701272010803223,-77.86380767822266,69.19078826904297,0.0,-0.14100269973278046,-0.4935510456562042,0.633152186870575,0.0
13.68703842163086,-79.7945785522461,65.89598846435547,-0.31677499413490295,-0.10575202852487564,-0.4935510456562042,0.633152186870575,0.03523796796798706
18.545778274536133,-81.3138656616211,62.37942123413086,-0.6969050168991089,-0.07050134986639023,-0.5640583038330078,0.633152186870575,0.0
23.4362735748291,-82.35838317871094,58.41932678222656,-0.9186474680900574,-0.035250674933195114,-0.5640583038330078,0.633152186870575,0.0
28.326770782470703,-83.27629089355469,54.36418914794922,-1.0136799812316895,0.035250674933195114,-0.5993119478225708,0.5979771018028259,0.0
33.31253433227539,-84.03593444824219,50.11896896362305,-1.0136799812316895,0.07050134986639023,-0.6345655918121338,0.5628019571304321,0.0
38.39356994628906,-84.35245513916016,45.49357604980469,-0.7919374704360962,0.10575202852487564,-0.6345655918121338,0.5276268124580383,0.0
43.379337310791016,-84.41576385498047,40.77314376831055,-0.41180750727653503,0.14100269973278046,-0.5993119478225708,0.4924516975879669,0.0
48.174564361572266,-84.25749969482422,35.98934555053711,-0.09503249824047089,0.17625337839126587,-0.5993119478225708,0.4924516975879669,0.0
52.8427619934082,-83.75106811523438,31.047147750854492,0.22174249589443207,0.2467547357082367,-0.6698192358016968,0.4221014678478241,0.0
57.129886627197266,-82.86481475830078,25.946544647216797,0.44348499178886414,0.2820053994655609,-0.6345655918121338,0.4221014678478241,0.03523796796798706
61.09944534301758,-81.82029724121094,20.972665786743164,0.41180750727653503,0.2820053994655609,-0.6345655918121338,0.3869263529777527,0.0
64.52914428710938,-80.14274597167969,15.777019500732422,0.22174249589443207,0.2820053994655609,-0.6345655918121338,0.3517512083053589,0.0
67.67303466796875,-78.18032836914062,10.518013000488281,0.031677499413490295,0.35250675678253174,-0.6345655918121338,0.3165760934352875,0.03523796796798706
70.7216567993164,-76.15460205078125,5.44909143447876,-0.06335499882698059,0.38775742053985596,-0.6345655918121338,0.28140097856521606,0.0
73.5797348022461,-73.87566375732422,0.28512686491012573,-0.06335499882698059,0.38775742053985596,-0.6698192358016968,0.28140097856521606,0.0
76.15200805664062,-71.18524169921875,-4.878837585449219,0.12670999765396118,0.4582587778568268,-0.6345655918121338,0.21105073392391205,0.0
78.62901306152344,-68.39987182617188,-9.979440689086914,0.31677499413490295,0.4582587778568268,-0.6345655918121338,0.14070048928260803,0.0
80.85196685791016,-65.4878921508789,-15.016681671142578,0.5701950192451477,0.4935094714164734,-0.6345655918121338,0.14070048928260803,0.03523796796798706
82.59857177734375,-61.974525451660156,-20.053922653198242,0.9503250122070312,0.5287601351737976,-0.5640583038330078,0.10552536696195602,0.0
83.8053207397461,-58.176292419433594,-24.901079177856445,1.1720675230026245,0.5287601351737976,-0.5640583038330078,0.07035024464130402,0.03523796796798706
84.50395965576172,-53.90327835083008,-29.81159782409668,1.2670999765396118,0.599261462688446,-0.5640583038330078,0.03517512232065201,0.0
84.82152557373047,-49.218788146972656,-34.78547668457031,1.298777461051941,0.5640107989311218,-0.5288046598434448,-0.03517512232065201,0.0
84.69450378417969,-44.28108215332031,-39.72767639160156,1.0770349502563477,0.5640107989311218,-0.4935510456562042,-0.03517512232065201,0.03523796796798706
84.21815490722656,-39.1218147277832,-44.54315185546875,0.7919374704360962,0.599261462688446,-0.45829740166664124,-0.10552536696195602,0.0
